energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.772,0.209,90.035,0.0739,0.134,0.0,4,0.709,1,174881,-6.456,0.847,1,Carol Biazin,Tentação,43,0
0.574,0.115,175.884,0.0518,0.245,7.5e-06,4,0.801,6,185464,-5.521,0.891,1,Victor Badaró,Rocksteady,32,0
0.566,0.107,81.813,0.0356,0.801,8.69e-06,4,0.426,7,193781,-4.827,0.273,1,Ciça Moreira,Acidez,0,0
0.556,0.128,132.82,0.0527,0.685,0.0,4,0.621,0,176216,-8.559,0.351,1,Tom Rezende,Buquê de Rimas,29,0
0.536,0.208,119.956,0.0435,0.072,0.000259,4,0.838,2,224444,-6.288,0.89,1,Steve Lacy,N Side,68,0
0.746,0.108,133.032,0.0302,0.0211,0.000136,4,0.574,4,231593,-4.782,0.261,1,MISSIO,Bottom Of The Deep Blue Sea,43,0
0.815,0.125,159.974,0.096,0.00958,2.49e-06,4,0.317,11,253933,-4.975,0.52,1,UVERworld,AVALANCHE,59,0
0.522,0.0613,115.994,0.0367,0.483,0.835,4,0.718,2,231724,-13.119,0.382,1,King Henry,Never Give Up,17,0
0.866,0.0976,94.97,0.0567,0.545,0.595,4,0.442,2,261760,-7.916,0.32,0,Local Natives,You & I,42,0
0.573,0.0906,112.004,0.0352,0.244,0.746,4,0.648,10,157812,-9.921,0.0764,0,Nora Van Elken,All Night Long - Y.V.E. 48 Remix,59,0
0.824,0.102,120.008,0.0526,0.00355,0.749,4,0.72,9,352000,-10.796,0.527,0,PPJ,Primavera - Anna Prior Remix,31,0
0.569,0.249,82.108,0.0325,0.346,0.00965,4,0.498,1,249560,-9.407,0.326,0,John R. Miller,Shenandoah Shakedown,44,0
0.801,0.132,183.961,0.0516,0.0155,0.0645,4,0.525,2,292174,-5.294,0.111,0,HVDES,Fallout,48,0
0.152,0.086,101.779,0.0493,0.655,0.000254,4,0.749,5,232307,-16.745,0.292,0,Sonny Clark,I Can't Give You Anything But Love,53,0
0.452,0.14,166.973,0.0347,0.991,0.864,4,0.358,1,193867,-13.02,0.525,1,Art Tatum,Tea for Two,54,0
0.726,0.0972,124.012,0.0381,0.176,0.794,4,0.641,2,333871,-6.921,0.0416,1,Lane 8,"Oh, Miles",65,0
0.713,0.0675,93.018,0.0278,0.00393,0.0,4,0.498,2,254419,-7.738,0.235,1,Crawlers,Come Over (Again),77,0
0.695,0.084,131.307,0.0377,0.00393,0.188,4,0.537,11,295693,-9.88,0.77,1,Albert Collins,T-Bone Shuffle,51,0
0.287,0.116,85.991,0.0289,0.857,1.56e-05,4,0.594,0,219099,-13.063,0.389,1,Lucas Felix,Lua e Estrela,22,0
0.493,0.0817,160.067,0.0295,0.493,4.48e-06,4,0.572,2,220276,-6.859,0.171,1,Liz Rose,Swimming Alone,46,0
0.962,0.491,173.942,0.194,7.99e-05,6.2e-05,4,0.221,8,246800,-3.654,0.147,0,The Devil Wears Prada,Sacrifice,61,0
0.473,0.104,123.974,0.0319,0.0861,0.311,4,0.353,4,274839,-10.471,0.13,1,Lane 8,Don't Let Me Go,52,0
0.384,0.307,139.993,0.257,0.529,3.74e-06,4,0.715,10,207707,-9.641,0.451,1,Maneva,Metamorfose Ambulante - Ao Vivo,43,0
0.723,0.187,86.979,0.109,0.101,0.0,4,0.659,6,180571,-6.135,0.886,0,Vitor Kley,Menina Linda,32,0
0.548,0.179,98.976,0.0809,0.441,0.000842,4,0.825,6,237518,-6.899,0.792,1,Lucky Daye,Late Night,61,0
0.776,0.113,126.025,0.122,0.0394,0.0323,4,0.671,10,398095,-5.115,0.615,0,Another Chemical Love Story,Do You Feel Like I Do?,44,0
0.634,0.106,120.019,0.0383,0.033,0.289,4,0.759,8,202434,-8.959,0.145,1,Crooked Colours,Falling,48,0
0.541,0.255,103.933,0.198,0.039,0.00327,4,0.815,1,226154,-9.379,0.271,0,EMBRZ,She Won't Let Me Down (feat. Leo Stannard) - French Braids Remix,0,0
0.271,0.0937,139.333,0.105,0.655,2.07e-06,4,0.487,4,154290,-12.913,0.479,0,Crod,Uma Chance,26,0
0.57,0.274,131.982,0.0379,0.0855,7.03e-05,4,0.767,5,157700,-10.657,0.804,0,Romero Ferro,Chega Perto,33,0
0.953,0.298,130.004,0.0568,0.000192,0.000742,4,0.496,11,147231,-3.219,0.581,1,Onlap,Burn,49,0
0.171,0.111,136.311,0.0303,0.901,0.000308,4,0.579,11,238560,-14.495,0.389,1,Sara Watkins,Without A Word,51,0
0.964,0.637,175.035,0.0877,0.000436,0.0195,4,0.518,1,265371,-2.029,0.559,1,ShockOne,Follow Me - Blanke Remix,51,0
0.846,0.0806,148.295,0.0429,0.0785,0.0,4,0.513,2,187000,-4.996,0.692,0,A Cor,Ela Curte o Mar,35,0
0.835,0.178,120.028,0.239,0.359,0.927,4,0.515,0,214005,-8.717,0.219,0,Nyte,Cascade,41,0
0.683,0.105,114.997,0.0355,0.185,0.906,4,0.677,8,187432,-7.39,0.125,1,Emancipator,Blue Dream - Koresma Remix,0,0
0.53,0.106,109.901,0.0337,0.0869,0.0738,4,0.449,7,233302,-7.494,0.141,1,The Lighthouse And The Whaler,Brothers,34,0
0.968,0.0526,99.019,0.0992,0.00259,0.00112,4,0.612,1,167168,-1.493,0.581,1,Mondo Cozmo,Feel Good,40,0
0.671,0.169,79.971,0.0332,0.0721,0.0,4,0.622,4,211293,-5.132,0.24,1,Hailey Whitters,Heartland,48,0
0.423,0.11,153.927,0.0359,0.287,1.41e-06,4,0.571,4,195702,-9.509,0.382,1,Jason Blaine,End of the Rain,45,0
0.588,0.426,139.864,0.113,0.771,0.0,4,0.616,2,224999,-7.442,0.722,1,Vitinho,Tá Desculpada - Ao Vivo,60,0
0.198,0.107,100.466,0.0308,0.777,0.0168,4,0.437,0,271854,-8.148,0.141,1,The Ballroom Thieves,I'm Around (feat. Ariel Posen),50,0
0.819,0.36,139.988,0.0446,0.0726,0.0,4,0.737,11,157929,-5.056,0.904,0,Pabllo Vittar,Amor de Que,59,0
0.507,0.0728,99.953,0.0274,0.00213,0.000704,4,0.764,9,200100,-7.275,0.753,0,Calbertini,Por do Sol,32,0
0.531,0.1,85.322,0.0905,0.0428,7.39e-06,5,0.582,10,164308,-3.725,0.169,1,MC Hariel,Maçã Verde,73,0
0.378,0.115,94.16,0.0286,0.675,0.0,4,0.537,0,262896,-8.533,0.337,1,Bruna Karla,Você é Precioso,62,0
0.807,0.218,121.012,0.0397,0.000886,0.258,4,0.816,11,166612,-7.412,0.515,1,Iker Azcué,Addicted,45,0
0.52,0.0732,100.009,0.0361,0.101,0.941,4,0.717,7,145000,-9.393,0.178,1,dj poolboi,don't be so hard on yourself,56,0
0.792,0.127,121.033,0.0461,0.0492,0.867,4,0.59,0,245881,-8.376,0.05,0,Kidnap,Silence,54,0
0.677,0.271,138.684,0.368,0.341,0.0,4,0.796,1,206745,-5.921,0.829,0,Alma Livre,O Preço da Paz - Remix,33,0
0.877,0.261,120.001,0.0335,0.0125,0.89,4,0.615,5,208271,-5.837,0.208,0,Jody Wisternoff,Dapple,48,0
0.687,0.289,148.02,0.036,0.00379,9.02e-05,4,0.532,0,224960,-7.559,0.528,1,Switchfoot,lost ‘cause,52,0
0.733,0.0617,149.971,0.0997,0.0412,4.14e-06,4,0.848,1,128200,-3.146,0.844,1,Bianca,Surra,55,0
0.407,0.0999,85.008,0.0258,0.416,0.278,4,0.715,9,238933,-10.584,0.459,1,Ceramic Animal,Sweet Unknown,40,0
0.946,0.0601,94.005,0.0403,0.034,0.0,4,0.742,0,219574,-2.714,0.68,1,Hirsch,Waterproof,39,0
0.322,0.144,115.677,0.0305,0.855,0.00183,4,0.662,1,195200,-15.116,0.429,1,Iron & Wine,Autumn Town Leaves,0,0
0.504,0.107,140.023,0.0354,0.174,0.00714,4,0.572,0,262383,-8.791,0.187,1,Judah & the Lion,Help Me to Feel Again,52,0
0.908,0.257,165.078,0.0414,0.154,2.25e-05,4,0.667,8,174753,-4.148,0.912,1,Pabllo Vittar,Bang Bang,59,0
0.427,0.237,156.004,0.0297,0.225,0.0,4,0.639,2,147811,-10.911,0.637,1,Juliette,Bença,61,0
0.715,0.101,134.074,0.0356,0.359,0.0,4,0.549,10,229773,-7.01,0.555,1,The Lumineers,BRIGHTSIDE,67,0
0.827,0.0761,84.931,0.0331,0.136,0.000563,4,0.692,5,194072,-2.604,0.628,1,Mayer Hawthorne,Only You,1,0
0.51,0.074,127.046,0.0357,0.0653,5.94e-06,4,0.648,6,293858,-6.478,0.829,0,CasaPronta,A Planta,32,0
0.893,0.145,174.019,0.0545,0.0502,0.00145,4,0.553,9,220690,-4.062,0.138,0,Wilkinson,Keep Dancing,57,0
0.53,0.106,141.954,0.0389,0.0972,0.00772,4,0.547,10,232360,-7.344,0.303,0,Nothing But Thieves,Graveyard Whistling,52,0
0.68,0.201,113.256,0.0502,0.0191,0.00752,4,0.601,2,272347,-7.683,0.819,1,The Felice Brothers,Jazz on the Autobahn,47,0
0.848,0.633,128.942,0.103,0.631,0.0129,4,0.747,9,187107,-4.081,0.703,1,Jean Dawson,MENTHOL*,0,0
0.783,0.0809,122.925,0.122,0.0148,0.0,4,0.552,0,205505,-6.298,0.544,1,Wissam Hilal,This Feeling - Kerfo Remix,19,0
0.327,0.121,96.224,0.0363,0.868,0.356,4,0.54,2,473387,-8.933,0.356,0,Johnny Griffin,Lover Man - Rudy Van Gelder Edition/Digital Remaster/2006,46,0
0.405,0.112,159.99,0.0357,0.728,0.0,4,0.575,4,245196,-9.131,0.27,1,Vitor Kley,A Cura,44,0
0.784,0.216,162.019,0.033,0.0642,0.139,4,0.596,3,213516,-6.723,0.432,0,Mansionair,Violet City,0,0
0.616,0.0984,171.717,0.0495,0.63,0.0,4,0.472,5,230813,-5.473,0.387,0,SEVENTEEN,Power of Love,63,0
0.982,0.166,109.951,0.128,1.42e-05,1.61e-06,4,0.538,2,213345,-2.239,0.373,1,Death Blooms,In Your Head,52,0
0.679,0.0741,88.625,0.0922,0.728,0.0,4,0.392,11,392303,-7.462,0.699,0,FM O Dia,Papo Furado / Quero Mais / História de Cinema / Amor Eterno,59,0
0.268,0.114,140.026,0.0426,0.949,0.929,4,0.52,4,190529,-19.903,0.161,0,Nick Beman,Time Capsule,44,0
0.668,0.117,142.015,0.0332,0.469,3.72e-05,4,0.715,10,205499,-8.165,0.67,1,Music Travel Love,Hold Onto Me,0,0
0.689,0.106,116.97,0.165,0.0111,0.0022,4,0.84,8,223301,-6.306,0.54,1,Big Boi,Intentions,0,0
0.831,0.0555,175.514,0.0453,0.000862,0.0,4,0.266,4,163693,-9.07,0.778,1,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,0,0
0.726,0.232,160.064,0.0796,0.334,3.13e-06,4,0.655,10,150260,-7.628,0.766,0,Luísa Sonza,MODO TURBO,69,0
0.72,0.13,120.054,0.0351,0.027,1.06e-05,4,0.62,1,193320,-6.856,0.482,1,Claptone,Right Into You,55,0
0.602,0.186,124.012,0.0338,0.709,0.942,4,0.652,1,313587,-13.98,0.0399,1,Ben Böhmer,Beyond Beliefs,58,0
0.341,0.098,137.634,0.174,0.475,7.47e-06,3,0.497,2,362400,-13.635,0.469,1,Son Seals,Now That I'm Down,0,0
0.601,0.0798,139.925,0.0413,0.715,0.0,4,0.567,1,198165,-7.203,0.576,0,Dilsinho,90 Dias (feat. Péricles),62,0
0.712,0.0936,169.796,0.0431,0.138,0.0,4,0.475,6,205333,-3.306,0.443,1,IU,strawberry moon,75,0
0.159,0.0831,129.996,0.121,0.856,0.0186,4,0.822,6,205481,-13.082,0.42,1,Eric,Real (Citando Djonga),32,0
0.0603,0.0896,108.063,0.0742,0.96,0.874,4,0.55,6,151111,-23.048,0.274,1,Alex Lustig,Aura,58,0
0.845,0.142,175.019,0.0463,0.000338,0.019,4,0.403,1,269504,-4.374,0.0667,1,ShockOne,Hardwired,45,0
0.843,0.613,114.829,0.0446,0.133,1.75e-06,4,0.601,9,197104,-4.674,0.403,1,The Record Company,Life To Fix - Radio Edit,52,0
0.352,0.484,76.851,0.455,0.322,0.0,4,0.669,1,255947,-11.18,0.528,1,Jacob Collier,Time Alone With You (feat. Daniel Caesar),57,0
0.681,0.205,128.007,0.0423,0.404,0.838,4,0.698,1,292500,-9.734,0.527,0,Pierce Fulton,Overthinking Rain (feat. Noosa),0,0
0.896,0.416,105.014,0.0591,0.000431,0.0,4,0.493,0,191613,-3.431,0.509,1,Joywave,Cyn City 2000,50,0
0.55,0.59,78.902,0.0575,0.53,0.0,4,0.189,7,535931,-8.543,0.0951,1,Kemuel,Me Lembro (feat. Gabriela Rocha) - Ao Vivo,55,0
0.89,0.191,174.023,0.153,0.000261,0.322,4,0.417,1,204828,-2.397,0.26,1,Nitepunk,Miracle - REAPER Remix,42,0
0.418,0.192,124.392,0.0608,0.531,0.0,4,0.433,11,180930,-8.462,0.472,0,Nilo,Te Avisei,31,0
0.617,0.109,123.987,0.0313,0.111,0.783,4,0.738,9,210000,-6.595,0.343,0,Lipless,Paradox,53,0
0.571,0.094,125.994,0.085,0.0624,1.63e-06,4,0.81,10,179375,-7.189,0.771,0,Clean Bandit,Drive (feat. Wes Nelson),80,0
0.661,0.119,167.825,0.0582,0.722,0.0,4,0.554,5,206154,-7.31,0.871,1,Tiee,190,55,0
0.903,0.16,126.007,0.037,0.00625,0.539,3,0.647,2,208095,-5.775,0.63,0,Leandro Da Silva,Want Me Back,0,0
0.923,0.633,168.009,0.0494,1.75e-05,0.00031,4,0.43,0,259173,-7.385,0.57,1,Volbeat,Temple Of Ekur,65,0
0.701,0.359,86.133,0.0708,0.0982,0.00116,4,0.55,11,245547,-8.999,0.679,0,David Keenan,What Then Cried Jo Soap,41,0
0.27,0.0952,120.061,0.302,0.607,0.521,4,0.79,7,152000,-15.196,0.351,0,Solicit,Wish,44,0
0.882,0.0733,75.06,0.0387,0.000117,0.000625,4,0.408,5,265108,-3.685,0.455,0,Blondes,Out the Neighbourhood,47,0
0.614,0.0937,124.02,0.0548,0.542,0.00879,4,0.755,2,238067,-9.481,0.148,1,Petit Biscuit,I Leave Again,54,0
0.578,0.063,133.01,0.12,0.0389,0.0,4,0.896,0,146933,-4.773,0.866,1,Anitta,Faking Love (feat. Saweetie),79,0
0.607,0.0997,104.96,0.0438,0.727,0.442,4,0.541,0,406267,-8.435,0.754,1,Sonny Rollins,St. Thomas,50,0
0.471,0.14,92.771,0.0476,0.944,0.889,4,0.5,10,175827,-14.374,0.152,0,Medasin,Endless Endeavor,44,0
0.882,0.134,76.488,0.041,0.00138,6.96e-06,4,0.497,8,207453,-5.591,0.914,1,COIN,Run,38,0
0.448,0.348,129.969,0.0345,0.233,1.37e-06,4,0.698,3,242645,-6.357,0.551,1,Jensen McRae,My Ego Dies At The End,50,0
0.609,0.129,126.129,0.0423,0.0223,0.0212,5,0.317,0,287440,-8.282,0.109,1,Golden Ears,Falling for the Evening,35,0
0.43,0.0784,135.136,0.029,0.264,1.2e-05,3,0.36,9,273089,-8.19,0.218,1,Pitty,Sweet Virginia,43,0
0.318,0.169,126.05,0.0432,0.867,0.00038,4,0.71,0,194240,-8.948,0.58,0,Etta Jones,Bye Bye Blackbird,53,0
0.923,0.128,176.216,0.182,0.0962,0.0,4,0.494,10,113240,-7.69,0.577,0,Agent Orange,Bloodstains - Original Version,56,0
0.92,0.109,174.004,0.0629,0.0585,0.542,4,0.547,1,286897,-2.982,0.0685,1,Blanke,Alchemy,50,0
0.214,0.104,73.863,0.0355,0.928,0.0,4,0.327,3,293933,-10.382,0.351,1,Brett Eldredge,Sunday Drive,55,0
0.729,0.28,68.089,0.144,0.182,0.0,4,0.579,7,172341,-5.39,0.812,0,MARCEL,Mãos Para o Céu,0,0
0.62,0.0752,175.891,0.0294,0.447,0.206,4,0.622,0,301960,-4.711,0.524,1,Spoon,Inside Out,37,0
0.412,0.0819,91.993,0.0379,0.448,0.00448,4,0.747,1,206960,-6.122,0.319,1,lophiile,My Side,0,0
0.325,0.0658,81.325,0.0447,0.909,0.000773,3,0.52,2,195000,-15.56,0.167,1,Mariana Volker,Cheia de Dobras,34,0
0.555,0.103,77.385,0.0781,0.771,0.012,4,0.624,6,184615,-1.832,0.725,0,Mc Frog,O Porte da 40,75,0
0.88,0.102,95.004,0.0346,0.000471,0.762,4,0.554,1,271507,-5.651,0.873,0,Balance And Composure,Postcard,0,0
0.476,0.0712,132.964,0.065,0.623,4.85e-06,4,0.873,5,149323,-3.962,0.923,1,Mc Frog,Não Quer Chifre,75,0
0.947,0.134,174.042,0.0868,0.000873,0.035,4,0.404,5,248966,-1.083,0.101,0,Blanke,Breathe,51,0
0.812,0.0726,129.996,0.135,0.00294,0.642,4,0.818,5,193865,-6.352,0.945,0,Qrion,Proud - Dance System Remix,14,0
0.707,0.174,123.966,0.0308,0.0357,0.964,4,0.493,0,269516,-9.319,0.307,0,Lane 8,Sunday Song,51,0
0.334,0.114,81.544,0.0521,0.702,0.714,4,0.654,8,410667,-12.662,0.697,1,Clifford Brown,Joy Spring,53,0
0.8,0.0742,173.977,0.0623,0.0227,0.657,4,0.67,6,233095,-4.433,0.726,1,Nu:Tone,One Day At A Time,45,0
0.359,0.145,111.639,0.0326,0.801,0.106,4,0.665,1,368747,-8.887,0.4,1,Art Blakey,Along Came Betty,50,0
0.275,0.0862,113.008,0.0611,0.0152,0.0141,4,0.855,1,458772,-19.685,0.465,1,Mfr Souls,uThando (feat. Aymos),54,0
0.576,0.109,79.517,0.0451,0.434,0.0,4,0.658,4,184300,-8.367,0.551,1,Susto,Life Is Suffering,45,0
0.772,0.118,103.359,0.0695,0.68,0.0,4,0.498,2,304431,-6.465,0.762,1,Pixote,Mande um Sinal / Ele e Ela - Live,58,0
0.555,0.157,83.459,0.0325,0.54,0.0462,4,0.591,2,319053,-10.702,0.459,1,Noah Gundersen,Atlantis,58,0
0.494,0.143,129.077,0.0286,0.813,0.0233,4,0.663,5,212173,-8.889,0.517,1,Nine Pound Shadow,Tell Me Why,0,0
0.927,0.0997,163.991,0.149,2.36e-05,0.000802,4,0.356,11,188769,-4.915,0.251,0,Bad Wolves,If Tomorrow Never Comes,61,0
0.974,0.066,160.006,0.0861,0.000256,0.0,3,0.348,9,265298,-3.379,0.29,0,Wolves At The Gate,Lowborn,55,0
0.626,0.41,159.937,0.0512,0.178,1.29e-05,4,0.599,8,150000,-5.5,0.704,0,Mariah Nala,Sem Tempo,51,0
0.75,0.768,131.134,0.038,0.385,0.0,4,0.322,11,257897,-5.039,0.223,0,Davi Sacer,Restitui - Ao Vivo,55,0
0.0552,0.185,107.842,0.0346,0.977,0.00091,5,0.413,8,330427,-18.538,0.106,1,John Coltrane,Dedicated To You,0,0
0.82,0.1,117.968,0.0982,0.361,0.299,4,0.664,0,219661,-6.475,0.129,1,Kaskade,Chains Chilled (with Project 46),52,0
0.535,0.109,84.975,0.0596,0.489,0.00126,4,0.639,1,146824,-7.714,0.321,1,Nia Sultana,Positions,46,0
0.437,0.0732,79.969,0.0287,0.0153,7.43e-05,4,0.547,9,210944,-9.977,0.315,1,George Taylor,The Youth,41,0
0.222,0.0934,99.198,0.0646,0.799,0.000213,4,0.565,5,386700,-19.933,0.689,0,Art Blakey & The Jazz Messengers,Close Your Eyes,53,0
0.431,0.125,70.995,0.0322,0.858,2.94e-06,4,0.453,5,329587,-9.893,0.414,1,Julia Vitória,Ele Vem / A Cidade Santa - Ao Vivo,58,0
0.397,0.121,143.894,0.0297,0.00358,5.32e-05,4,0.717,2,210867,-10.427,0.194,1,Gabi Shima,Só Mais um Pedido de Desculpas,30,0
0.274,0.161,114.919,0.0312,0.601,0.0,4,0.646,4,158609,-13.332,0.434,0,Agnes Nunes,Última Dança,50,0
0.652,0.0836,119.969,0.0422,0.122,0.035,4,0.684,7,240510,-10.281,0.0464,0,Jerro,Too Weak,48,0
0.701,0.064,167.769,0.11,0.14,0.0,4,0.709,9,178186,-5.027,0.638,0,MINO,TANG!♡,54,0
0.538,0.19,85.106,0.0392,0.294,0.0,4,0.609,3,164547,-15.646,0.881,1,Bo Diddley,I'm A Man,0,0
0.519,0.0502,93.005,0.0617,0.137,0.55,4,0.743,4,144516,-11.383,0.737,0,Free Nationals,Shibuya,56,0
0.65,0.087,79.881,0.287,0.0652,0.0,4,0.641,6,157440,-4.557,0.771,0,Bryce Fox,Nasty,42,0
0.765,0.174,176.033,0.0286,0.00386,0.0,3,0.564,11,163294,-4.58,0.411,1,Aidan Bissett,Dumped,54,0
0.549,0.123,120.07,0.0452,0.122,0.000253,4,0.779,5,147000,-8.352,0.605,0,Ornellas,Real,25,0
0.795,0.131,128.025,0.052,0.0029,0.0189,4,0.709,7,266719,-6.784,0.765,1,Kroi,Juden,51,0
0.707,0.106,133.005,0.106,0.188,0.0,4,0.487,8,205663,-4.126,0.541,0,Orochi,Reis da Revoada,60,0
0.577,0.11,124.018,0.0717,0.0111,0.892,3,0.801,4,442258,-10.533,0.0372,0,gardenstate,Synchole,0,0
0.905,0.307,105.005,0.0581,0.0979,4.22e-06,4,0.798,5,164160,-3.731,0.905,0,Sachin-Jigar,"Don't Be Shy Again (From ""Bala"")",57,0
0.121,0.697,114.521,0.0327,0.935,0.397,4,0.395,9,297320,-23.427,0.139,1,Bill Evans Trio,My Foolish Heart,64,0
0.717,0.0853,111.01,0.0351,0.234,0.886,4,0.647,1,273679,-8.709,0.158,0,Parra for Cuva,Manila Palm,51,0
0.634,0.307,124.028,0.0406,0.00782,0.00313,4,0.71,6,200229,-8.168,0.124,1,LO'99,Sometime (feat. Owl Eyes),0,0
0.655,0.0632,124.004,0.0437,0.265,0.00788,4,0.875,2,255847,-5.937,0.965,0,João Victor Beydoun,Todo Meu Amor,32,0
0.735,0.109,115.998,0.0474,0.609,0.961,4,0.71,10,176308,-9.098,0.156,0,Nora Van Elken,Sumatra,53,0
0.992,0.367,127.829,0.127,6.81e-06,0.586,4,0.486,6,233406,-4.321,0.213,1,Trivium,No Way Back Just Through,60,0
0.865,0.375,123.995,0.0429,0.00889,0.822,4,0.668,4,292444,-7.247,0.0379,0,Kasablanca,Volition,0,0
0.8,0.134,141.923,0.0676,0.00173,3.73e-06,4,0.654,7,143525,-5.901,0.538,1,Jaguar Jonze,WHO DIED AND MADE YOU KING? - Feat. Shungudzo,43,0
0.393,0.0902,119.986,0.0478,0.0109,0.695,4,0.702,2,275131,-12.938,0.288,1,Girls of the Internet,Chilli Heatwave,36,0
0.58,0.156,133.182,0.0396,0.412,0.0,4,0.6,11,178647,-6.674,0.227,0,saüd,Dance Alone,24,0
0.357,0.0884,180.038,0.0916,0.107,0.000192,4,0.723,0,131333,-7.796,0.343,0,Eladio Carrion,Cuarentena,74,0
0.69,0.0892,123.985,0.0428,0.000696,0.606,4,0.819,2,312084,-8.931,0.525,1,ZHU,Zhudio54 - J. Worra Remix,0,0
0.435,0.101,190.019,0.106,0.863,0.336,5,0.706,1,174475,-13.347,0.859,1,Mindchatter,Just Gonna Exist,51,0
0.561,0.106,120.114,0.048,0.39,0.0,4,0.689,11,244005,-8.258,0.28,0,Duquesa,Para pra Pensar,38,0
0.668,0.112,81.948,0.0615,0.614,0.569,4,0.555,8,210572,-8.646,0.453,0,Anomalie,Dribble,0,0
0.822,0.0766,79.932,0.0404,0.0206,0.00181,4,0.51,2,178599,-4.399,0.241,1,Dan Farber,Together (feat. RKCB),43,0
0.762,0.498,89.911,0.0537,0.563,0.0,4,0.425,2,393201,-6.516,0.778,0,Grupo Menos É Mais,Refém do Coração / O Amor Não Tem Culpa / S.O.S Paixão / Resumo de Felicidade,71,0
0.731,0.117,147.954,0.0495,0.808,0.0,4,0.683,8,152652,-7.22,0.908,0,Marvvila,Não Me Diz,56,0
0.849,0.105,93.982,0.0431,0.0492,1.07e-05,4,0.731,4,214880,-4.607,0.606,0,Feid,FUMETEO - Remix,72,0
0.596,0.114,90.195,0.304,0.382,0.0,4,0.678,5,130918,-8.481,0.784,0,Basketmouth,Your Body (feat. Buju),57,0
0.182,0.122,116.398,0.0368,0.901,7.98e-06,4,0.43,7,156387,-10.36,0.162,1,Caitlyn Smith,Supernova,51,0
0.331,0.137,88.056,0.0353,0.837,4.85e-05,4,0.612,1,304880,-9.596,0.346,0,Ryan Montbleau,I Don't Want to Go,51,0
0.592,0.13,100.214,0.0454,0.369,0.0,4,0.594,11,205360,-8.136,0.523,0,AHI,Danger,43,0
0.613,0.0811,137.38,0.0375,0.146,0.00136,4,0.309,9,422333,-8.119,0.147,0,Gabriela Rocha,Lugar Secreto,0,0
0.539,0.303,115.036,0.0609,0.547,0.855,4,0.647,1,164348,-14.069,0.0374,0,Ashworth,Acceptance,48,0
0.519,0.183,121.889,0.0355,3.67e-05,0.0,4,0.557,6,241589,-8.682,0.198,0,Cabelera,Amor Além Do Medo,30,0
0.216,0.199,132.197,0.0321,0.962,2.17e-06,4,0.419,10,421075,-11.151,0.375,1,Mestrinho,Navegando Juntos,32,0
0.647,0.0771,119.998,0.0354,0.113,0.686,4,0.65,6,277976,-14.533,0.261,0,Hior,Make Sense,42,0
0.492,0.103,207.572,0.499,0.228,0.0,4,0.482,11,214615,-11.698,0.637,1,LADIPOE,Running,64,0
0.779,0.286,113.487,0.0648,0.573,8.13e-05,4,0.519,4,173040,-9.159,0.888,1,Muddy Waters,Got My Mojo Working,51,0
0.723,0.12,122.992,0.036,0.3,0.841,5,0.645,7,178354,-11.064,0.354,1,Tommy Loude,Solis Occasum,41,0
0.409,0.0915,129.678,0.0312,0.199,1.53e-05,4,0.293,4,522462,-9.254,0.0734,0,Casa Worship,Yeshua,63,0
0.536,0.159,171.974,0.0698,0.0484,0.805,4,0.49,11,218721,-5.119,0.342,1,Duke & Jones,Lost In Motion,38,0
0.339,0.163,142.112,0.0418,0.66,0.103,4,0.444,3,456360,-16.936,0.656,1,Thelonious Monk Trio,Blue Monk - Rudy Van Gelder Remaster,47,0
0.624,0.122,116.723,0.0329,0.0263,0.00223,4,0.488,9,210133,-8.357,0.308,1,Kings of Leon,Wait for Me,65,0
0.45,0.186,105.123,0.133,0.397,0.0,4,0.511,7,192000,-7.465,0.259,0,Lea Makhoul,Now or Never,17,0
0.408,0.121,139.927,0.0713,0.733,2.26e-06,4,0.728,11,187000,-8.637,0.372,1,Nadine,Hair Up,18,0
0.724,0.0918,174.006,0.0372,0.1,0.0,4,0.433,5,268105,-6.126,0.689,0,LP,Lost on You,77,0
0.401,0.116,97.1,0.034,0.652,0.0,4,0.429,0,210884,-8.396,0.357,1,Dermot Kennedy,Better Days - Stripped,41,0
0.536,0.0796,109.988,0.0704,0.371,0.656,4,0.772,10,279273,-10.785,0.626,0,Mild Minds,Swim,0,0
0.569,0.112,130.02,0.0664,0.656,0.899,4,0.564,8,238999,-12.422,0.214,0,Joey Pecoraro,How Many Times?,49,0
0.272,0.109,149.128,0.0525,0.858,0.0236,4,0.678,4,189507,-10.415,0.378,1,John Lee Hooker,Boogie Chillen,0,0
0.656,0.108,105.04,0.0592,0.194,0.0,4,0.686,0,169143,-4.426,0.277,0,Anchietx,Não Quero Te Perder,23,0
0.711,0.9,145.844,0.052,0.594,0.0,4,0.598,1,215555,-6.408,0.607,1,Tá Na Mente,Dorme Com Deus - Ao Vivo,58,0
0.563,0.117,140.055,0.026,0.619,0.0,3,0.42,0,301286,-5.093,0.236,1,Gabriela Gomes,Madrugada,54,0
0.912,0.199,173.992,0.0426,0.000272,0.0286,4,0.416,11,249919,-5.259,0.0829,0,Maduk,New Beginning,51,0
0.488,0.156,140.016,0.173,0.31,0.0,4,0.71,1,215571,-11.044,0.831,0,Gabriel O Pensador,Vamo Aí,37,0
